0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e-01,1.425111111111111217e+00,2.120962962962962717e+00,2.272222222222221699e+00,2.479666666666666686e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.182666666666666977e+00,0.000000000000000000e+00,7.575333333333333030e+00,0.000000000000000000e+00,7.659000000000001585e+00,0.000000000000000000e+00,6.713333333333333819e+00,7.372833333333333350e+00,0.000000000000000000e+00,6.333333333333333037e+00,7.706333333333333258e+00,0.000000000000000000e+00,6.489999999999999325e+00,8.389833333333333698e+00,7.902523809523809284e+00
0.000000000000000000e+00,3.201200000000000045e+00,1.866814814814814705e+00,2.052999999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.209888888888889014e+00,3.648333333333332984e+00,3.895166666666666444e+00,4.837599999999999234e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.801666666666666750e+00,0.000000000000000000e+00,9.872999999999999332e+00,7.218333333333333712e+00,0.000000000000000000e+00,7.413666666666666849e+00,6.816666666666666430e+00,0.000000000000000000e+00,7.339000000000000412e+00,7.237999999999999545e+00,8.293000000000001037e+00,9.458333333333333925e+00,7.071333333333332583e+00,8.327777777777779278e+00
0.000000000000000000e+00,3.736454545454544807e+00,0.000000000000000000e+00,4.938607843137255315e+00,2.485199999999999854e+00,0.000000000000000000e+00,5.038939393939393163e+00,1.992999999999999661e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.155999999999999694e+00,0.000000000000000000e+00,6.858333333333333393e+00,5.902999999999999581e+00,7.096666666666667567e+00,8.469333333333333158e+00,7.253666666666667595e+00,9.933666666666667311e+00,6.962666666666667226e+00,8.025333333333334096e+00,8.660500000000000753e+00,7.189583333333332327e+00,1.097433333333333394e+01,7.825555555555554932e+00
0.000000000000000000e+00,2.744615384615384457e+00,0.000000000000000000e+00,5.863444444444443349e+00,9.586333333333334039e+00,3.086666666666666448e+00,4.834600000000000009e+00,6.831749999999999545e+00,3.258285714285714452e+00,8.126333333333333186e+00,0.000000000000000000e+00,2.298999999999999932e+00,8.012333333333332419e+00,5.033333333333334103e+00,0.000000000000000000e+00,6.734833333333333449e+00,6.021333333333333648e+00,6.960999999999998522e+00,6.319333333333332803e+00,0.000000000000000000e+00,9.378999999999999559e+00,1.032977777777777817e+01,8.430750000000001521e+00,9.304833333333332845e+00,9.039999999999999147e+00,0.000000000000000000e+00,9.377666666666668149e+00,9.502666666666666373e+00,9.125555555555555642e+00,8.423666666666667524e+00
0.000000000000000000e+00,2.580769230769230482e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.012642857142857622e+00,0.000000000000000000e+00,3.169999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.078666666666666885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008400000000000141e+01,0.000000000000000000e+00,6.576666666666667105e+00,1.058866666666666667e+01,6.495000000000000995e+00,8.820238095238096321e+00,7.581666666666666998e+00,1.050100000000000122e+01,7.843333333333332824e+00,0.000000000000000000e+00,9.058583333333332988e+00,8.019666666666665833e+00,8.891249999999999432e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.984999999999999432e+00,2.870000000000000107e+00,3.169999999999999929e+00,3.430000000000000160e+00,2.629999999999999893e+00,0.000000000000000000e+00,5.683249999999999247e+00,0.000000000000000000e+00,5.158666666666666956e+00,0.000000000000000000e+00,5.149666666666666615e+00,0.000000000000000000e+00,7.219999999999999751e+00,5.760000000000000675e+00,8.644714285714284685e+00,7.823833333333335638e+00,8.937566666666665327e+00,7.704500000000000348e+00,1.140800000000000125e+01,7.934499999999999886e+00,1.201033333333333353e+01,7.491499999999999382e+00,6.482333333333333059e+00,6.993574074074071056e+00,7.733444444444444343e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.456666666666666998e+00,0.000000000000000000e+00,7.120000000000000107e+00,8.011124999999999829e+00,0.000000000000000000e+00,7.788499999999999091e+00,0.000000000000000000e+00,7.741999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.472666666666667012e+00,8.905687499999999091e+00,9.409761904761904105e+00,9.264865853658537986e+00,9.148111111111113303e+00,6.790541666666666920e+00,5.445536231884057443e+00,7.652594594594591015e+00,7.711238095238094559e+00,7.971333333333333826e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.856666666666667354e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.790000000000000036e+00,7.628333333333333854e+00,9.445833333333332860e+00,8.039666666666667183e+00,9.957555555555556381e+00,0.000000000000000000e+00,8.988128205128203874e+00,8.937112820512822964e+00,8.626320987654324313e+00,9.151305555555559579e+00,8.686666666666667425e+00,5.357333333333333059e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.369166666666665755e+00,8.380476190476191078e+00,8.233500000000001151e+00,8.973800000000002441e+00,9.531370370370369827e+00,1.028552380952380751e+01,9.598204819277109223e+00,9.468484848484843397e+00,9.232643478260868619e+00,1.003215555555556016e+01,1.387183333333333479e+01,1.003762962962963101e+01,1.201398850574713073e+01,1.018929629629629652e+01,1.151686111111111366e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.263000000000001677e+00,1.042114285714285771e+01,1.219466666666666832e+01,1.147319607843137312e+01,1.021968817204300706e+01,9.065229166666672000e+00,9.479714285714287314e+00,8.927784482758621465e+00,9.923082352941175799e+00,9.350099447513809281e+00,9.017477011494248629e+00,6.323008023340629613e+00,1.052073333333333416e+01,9.765666666666666273e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031266666666666687e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.097966666666666669e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.144366666666666710e+01,9.103999999999999204e+00,0.000000000000000000e+00,1.068011111111111155e+01,0.000000000000000000e+00,9.371833333333333016e+00,1.050042857142857144e+01,1.027000000000000135e+01,9.893543478260873769e+00,1.019269230769230816e+01,9.576484848484843937e+00,9.588138328530273924e+00,9.597120967741936681e+00,8.645432000000006667e+00,8.971644067796608724e+00,9.512717472118959350e+00,9.323593495934957787e+00,8.548269230769234284e+00,8.135675925925927032e+00,1.122566666666666713e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.005254310344827928e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135999999999999943e+01,1.174333333333333407e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.100666666666667126e+00,1.003999999999999915e+01,9.686166666666665037e+00,9.730256410256414412e+00,9.671052631578945125e+00,9.302254901960782973e+00,9.484047619047622391e+00,9.336317543859651735e+00,9.487921848739496511e+00,1.162041228070175336e+01,1.060425352112676123e+01,1.075761714285714099e+01,1.123208499999999965e+01,1.107305107526881827e+01,1.014600653594771273e+01,8.354725490196075910e+00,8.122205882352941941e+00,7.213611111111110752e+00,1.548633333333333262e+01,1.012705633802817218e+01,9.558373088685018004e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073799999999999955e+01,1.105879166666666436e+01,9.541999999999999815e+00,9.663666666666665961e+00,9.542666666666667297e+00,9.972499999999998366e+00,9.818750000000003197e+00,9.427391304347827017e+00,9.674430379746839392e+00,9.687272727272725703e+00,0.000000000000000000e+00,9.374068571428566088e+00,9.783326595744677334e+00,9.834606060606056133e+00,1.038241325301204654e+01,1.020708260869565187e+01,1.095064700000000180e+01,1.056336511627906916e+01,1.030842314049586506e+01,1.038357698412699293e+01,9.977125806451605072e+00,9.633831979695424153e+00,9.368485148514853478e+00,8.685435897435890951e+00,1.045121052631578884e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.119333333333335290e+00,1.065344444444444250e+01,1.143888888888888999e+01,1.029216666666666669e+01,9.950066666666666393e+00,0.000000000000000000e+00,9.696933333333333849e+00,9.879550000000000054e+00,9.826333333333330700e+00,9.698194444444437678e+00,9.458273381294960203e+00,9.428461538461537117e+00,6.823333333333333250e+00,1.141620817843865865e+01,8.312411304347822494e+00,9.200766086956525314e+00,1.007494499999999782e+01,1.132259805825243149e+01,1.143397200000000957e+01,1.311446153846153528e+01,1.031357884615384002e+01,1.132101299999999888e+01,1.266110843373493999e+01,1.153461318681318915e+01,8.426311557788942253e+00,1.284628205128206524e+01,1.317529261622608416e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.620083333333331765e+00,1.075450000000000017e+01,1.063996666666666790e+01,1.004999999999999893e+01,9.819633333333333880e+00,1.011391666666666644e+01,0.000000000000000000e+00,1.037158571428571641e+01,1.004444444444444251e+01,1.192970000000000397e+01,7.930000000000000604e+00,7.805208333333333748e+00,9.643654822335033572e+00,0.000000000000000000e+00,7.520714285714284131e+00,9.633722222222219855e+00,1.209328142857142474e+01,1.128819090909091116e+01,1.312208255813952995e+01,1.182101304347825810e+01,1.072290100000000024e+01,1.329541097560975693e+01,1.173570230769230527e+01,1.323025194174756791e+01,1.017433184357541620e+01,1.141011053864167835e+01,1.222013277623027605e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009993333333333432e+01,1.035893333333333288e+01,1.012933333333333330e+01,1.031387777777777792e+01,1.006616666666666760e+01,9.965116666666665068e+00,1.518931034482758413e+01,1.203973684210526329e+01,1.253090909090909300e+01,1.516170731707317287e+01,1.016999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.387494782608706956e+00,8.561896240601491570e+00,9.085012626262606972e+00,1.141174666666666759e+01,1.289465486725663546e+01,1.034130199999999533e+01,9.549809552238791355e+00,1.062085431309903427e+01,1.154369275653923665e+01,1.086993287671232622e+01,1.102018970189701896e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026431666666666764e+01,1.057668888888888858e+01,1.060609999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334131578947368446e+01,1.388499999999999623e+01,0.000000000000000000e+00,1.511272084805653648e+01,9.835000000000000853e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.569445013477102080e+00,7.625565795206970421e+00,8.188077101449293238e+00,9.136043478260848616e+00,9.946735281837138842e+00,1.061020871369294838e+01,9.155757777777781214e+00,8.509982432432437349e+00,1.015806666666666480e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041789999999999949e+01,1.052652222222222100e+01,1.038743333333333396e+01,1.073303333333333320e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.345830065359477601e+01,1.533227272727272705e+01,1.620785714285715073e+01,1.460725490196077203e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.553966129032263055e+00,8.492024411134920570e+00,1.006300130548305205e+01,1.010593362318839716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112936666666666419e+01,1.088328333333333298e+01,1.091272222222222155e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360392405063290866e+01,1.420351648351648066e+01,1.446024390243902680e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.379015426997266758e+00,8.892797959183695866e+00,1.024226729323307161e+01,1.400645833333333279e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
